28802;1;28350;18900000
28803;1;37800;25200000
28804;1;94500;63000000
28805;1;170100;113400000
28806;1;56700;37800000
28807;1;321300;214200000
28748;1;45000;30000000
28752;1;36000;24000000
28750;1;36000;24000000
28754;1;45000;30000000
28808;1;28350;18900000
28809;1;37800;25200000
28810;1;94500;63000000
28811;1;170100;113400000
28812;1;56700;37800000
28813;1;321300;214200000
30486;10;1800;1200000
28758;1;14400;9600000
30488;10;1800;1200000
30490;10;1800;1200000
28756;1;14400;9600000
17922;1;240000;15000000
17923;1;80000;20000000
17920;1;800000;80000000
17921;1;400000;100000000
21236;10;1875;1875000
21220;10;1050;1050000
21206;10;675;675000
21252;10;2400;2400000
21228;10;1875;1875000
21212;10;1050;1050000
21198;1;675;675000
21244;10;2400;2400000
21226;10;1875;1875000
21210;10;1050;1050000
21196;1;675;675000
21242;10;2400;2400000
21238;10;1875;1875000
21222;10;1050;1050000
21208;1;675;675000
21254;10;2400;2400000
21224;10;1800;1800000
21450;10;1050;1050000
21194;1;675;675000
21240;10;2400;2400000
21230;10;1800;1800000
21214;10;1050;1050000
21200;1;675;675000
21246;10;2400;2400000
21232;10;1800;1800000
21216;10;1050;1050000
21202;1;675;675000
21248;10;2400;2400000
21234;10;1800;1800000
21218;10;1050;1050000
21204;1;675;675000
21250;10;2400;2400000
17926;1;80000;5000000
17927;1;20000;10000000
22131;1;7500;7500000
22133;1;10000;10000000
22134;1;25000;25000000
22135;1;45000;45000000
22136;1;15000;15000000
22137;1;85000;85000000
28681;1000;250;750000
19534;1;23625;23625000
19535;1;31500;31500000
19537;1;78750;78750000
19538;1;141750;141750000
19536;1;47250;47250000
19539;1;267750;267750000
17928;1;80000;5000000
17929;1;20000;10000000
22125;1;7500;7500000
22126;1;10000;10000000
22127;1;25000;25000000
22128;1;45000;45000000
22129;1;15000;15000000
22130;1;85000;85000000
20927;5000;1800;1800000
20057;5000;1200;1200000
20040;5000;900;900000
20929;5000;2700;2700000
20917;5000;1800;1800000
20047;5000;1200;1200000
19966;5000;900;900000
20931;5000;2700;2700000
20913;5000;1800;1800000
20043;5000;1200;1200000
19962;5000;900;900000
20933;5000;2700;2700000
20919;5000;1800;1800000
20049;5000;1200;1200000
19968;5000;900;900000
20935;5000;2700;2700000
20925;5000;1800;1800000
20055;5000;1200;1200000
20038;5000;900;900000
20937;5000;2700;2700000
20921;5000;1800;1800000
20051;5000;1200;1200000
20034;5000;900;900000
20939;5000;2700;2700000
20915;5000;1800;1800000
20045;5000;1200;1200000
19964;5000;900;900000
20941;5000;2700;2700000
20923;5000;1800;1800000
20053;5000;1200;1200000
20036;5000;900;900000
20943;5000;2700;2700000
19540;1;23625;23625000
19551;1;31500;31500000
19554;1;78750;78750000
19555;1;141750;141750000
19553;1;47250;47250000
19556;1;267750;267750000
28675;1000;250;750000
28677;1000;250;750000
17722;1;240000;15000000
17723;1;80000;20000000
17740;1;800000;80000000
17741;1;400000;100000000
27349;5000;3850;3850000
27357;5000;3850;3850000
28814;1;28350;18900000
28815;1;37800;25200000
28816;1;94500;63000000
28817;1;170100;113400000
28818;1;56700;37800000
28819;1;321300;214200000
28778;1;16200;10800000
28780;1;27000;18000000
28782;1;18900;12600000
28784;1;21600;14400000
28786;1;24300;16200000
28788;1;36000;24000000
28770;1;45000;30000000
28772;1;36000;24000000
28774;1;27000;18000000
28776;1;45000;30000000
24596;100;500;0
28520;1;6750;2700000
28522;1;11250;4500000
28524;1;11250;4500000
28526;1;11250;4500000
28528;1;11250;4500000
28563;1;45000;18000000
28530;1;7000;2800000
28532;1;20000;8000000
28561;1;40000;16000000
28554;1;6750;2700000
28534;1;9000;3600000
28540;1;9000;3600000
28538;1;9000;3600000
28536;1;9000;3600000
28542;1;9000;3600000
28552;1;6750;2700000
28566;1;24000;9600000
28547;1;6750;2700000
28544;1;50625;20250000
28545;1;56250;22500000
28549;1;40500;16200000
28550;1;45000;18000000
28511;1;18000;7200000
28556;1;30375;12150000
28557;1;33750;13500000
28514;1;20000;8000000
28559;1;6750;2700000
28516;1;14000;5600000
28518;1;14000;5600000
17503;5;33750;13500000
17505;5;33750;13500000
17507;5;33750;13500000
17509;5;33750;13500000
17543;5;27000;10800000
17541;5;27000;10800000
17539;5;27000;10800000
17545;5;27000;10800000
15809;5;90000;36000000
28796;1;28350;18900000
28797;1;37800;25200000
28798;1;94500;63000000
28799;1;170100;113400000
28800;1;56700;37800000
28801;1;321300;214200000
28744;1;27000;18000000
28746;1;21600;14400000
28740;1;16200;10800000
28739;1;45000;30000000
28742;1;16200;10800000
22119;1;7500;7500000
22120;1;10000;10000000
22121;1;25000;25000000
22122;1;45000;45000000
22123;1;15000;15000000
22124;1;85000;85000000
17736;1;800000;80000000
17718;1;240000;15000000
20837;10;1875;1875000
20829;10;1050;1050000
20821;10;675;675000
20845;10;2400;2400000
20022;10;1875;1875000
20014;10;1050;1050000
19982;10;675;675000
20030;10;2400;2400000
20020;10;1875;1875000
20012;10;1050;1050000
19980;10;675;675000
20028;10;2400;2400000
20839;10;1875;1875000
20831;10;1050;1050000
20823;10;675;675000
20847;10;2400;2400000
20018;10;1875;1875000
20010;10;1050;1050000
19978;10;675;675000
20026;10;2400;2400000
20024;10;1875;1875000
20016;10;1050;1050000
19984;10;675;675000
20032;10;2400;2400000
20833;10;1875;1875000
20833;10;2400;2400000
20825;10;1050;1050000
20817;10;675;675000
20835;10;1875;1875000
20827;10;1050;1050000
20819;10;675;675000
20843;10;2400;2400000
20499;1;23625;23625000
20501;1;31500;31500000
20503;1;78750;78750000
20505;1;141750;141750000
20507;1;47250;47250000
20509;1;267750;267750000
17924;1;80000;5000000
28679;1000;250;750000
17737;1;400000;100000000
17719;1;80000;20000000
17925;1;20000;10000000
17726;1;250000;0
17727;1;250000;0
17727;1;250000;20000000
32305;1;250000;0
29337;1;45000;0
3963;1;3000;10000000
20421;5;250;250000
20411;5;250;250000
20413;5;250;250000
20424;5;250;250000
20416;5;250;250000
31954;1;5000;5000000
31955;1;6000;6000000
31956;1;15000;15000000
31957;1;30000;30000000
31958;1;10000;10000000
31959;1;55000;55000000
31896;1;1000;500000
31900;1;10000;4000000
31904;1;2000;1000000
31908;1;3000;2000000
31916;1;5000;3000000
31864;5;3000;2000000
31868;5;6000;6000000
31866;5;4000;4000000
31946;1;10000;4000000
31948;1;3000;3000000
31870;5;5000;5000000
17703;1;10000;0
17704;1;10000;0
17704;1;10000;2000000
31950;1;2000;1000000
32101;1;2000;1000000
32102;1;2000;1000000
32103;1;2000;1000000
32104;1;2000;1000000
32105;1;2000;1000000
32122;1;2000;1000000
4240;1;100000;100000000
31982;20;250;250000
31990;20;375;375000
31998;20;500;500000
32006;20;1000;1000000
32014;20;2000;2000000
31936;1;1500;1500000
17709;1;45000;0
17710;1;45000;0
17710;1;45000;5000000
4157;1;100000;100000000
17619;1;10000;0
17620;1;10000;0
17620;1;10000;2000000
31872;5;3000;3000000
31930;1;10000;4000000
31926;1;3000;2000000
31952;1;10000;4000000
31922;1;1000;500000
31874;5;4000;4000000
31878;5;6000;6000000
31876;5;5000;5000000
17634;1;45000;0
17635;1;45000;0
17635;1;45000;5000000
25887;5;250;250000
20419;5;250;250000
20414;5;250;250000
20420;5;250;250000
32112;1;2000;1000000
32113;1;2000;1000000
32114;1;2000;1000000
32115;1;2000;1000000
32116;1;2000;1000000
32125;1;2000;1000000
4241;1;100000;100000000
31936;1;1500;1500000
29340;1;45000;0
17636;1;250000;0
17637;1;250000;0
17637;1;250000;20000000
32309;1;250000;0
31962;1;5000;5000000
31963;1;6000;6000000
31964;1;15000;15000000
31965;1;30000;30000000
31966;1;10000;10000000
31967;1;55000;55000000
4158;1;100000;100000000
20417;5;250;250000
20418;5;250;250000
20410;5;250;250000
20412;5;250;250000
32307;1;250000;0
29344;1;45000;0
31898;1;1000;500000
31902;1;10000;4000000
31906;1;2000;1000000
31910;1;3000;2000000
31918;1;5000;3000000
17841;1;10000;0
17842;1;10000;0
17842;1;10000;2000000
31886;5;6000;6000000
31882;5;4000;4000000
31880;5;3000;3000000
31884;5;5000;5000000
31942;1;10000;4000000
32107;1;2000;1000000
32108;1;2000;1000000
32109;1;2000;1000000
32110;1;2000;1000000
32111;1;2000;1000000
32124;1;2000;1000000
17728;1;250000;0
17729;1;250000;0
17729;1;250000;20000000
4243;1;100000;100000000
31936;1;1500;1500000
31968;1;5000;5000000
31969;1;6000;6000000
31970;1;15000;15000000
31971;1;30000;30000000
31972;1;10000;10000000
31973;1;55000;55000000
17843;1;45000;0
17844;1;45000;0
17844;1;45000;5000000
4156;1;100000;100000000
20171;5;250;250000
20172;5;250;250000
20415;5;250;250000
20423;5;250;250000
31974;1;5000;5000000
31975;1;6000;6000000
31976;1;15000;15000000
31977;1;30000;30000000
31978;1;10000;10000000
31979;1;55000;55000000
32117;1;2000;1000000
32118;1;2000;1000000
32119;1;2000;1000000
32120;1;2000;1000000
32121;1;2000;1000000
32123;1;2000;1000000
4242;1;100000;100000000
31936;1;1500;1500000
31892;5;5000;5000000
31894;5;6000;6000000
17812;1;10000;0
17813;1;10000;0
17813;1;10000;2000000
28375;1;7000;2800000
31932;1;10000;4000000
31928;1;3000;2000000
31924;1;1000;500000
31944;1;10000;4000000
31890;5;4000;4000000
31888;5;3000;3000000
29336;1;45000;0
17713;1;45000;0
17714;1;45000;0
17714;1;45000;5000000
17732;1;250000;0
17733;1;250000;0
17733;1;250000;20000000
32311;1;250000;0
4164;1;100000;100000000
33152;1;200000;100000000
33154;1;200000;100000000
33156;1;200000;100000000
33158;1;200000;100000000
33151;1;250000;0
33153;1;250000;0
33155;1;250000;0
33157;1;250000;0
33151;1;100000;0
33153;1;100000;0
33155;1;100000;0
33157;1;100000;0
33152;1;100000;10000000
33154;1;100000;10000000
33156;1;100000;10000000
33158;1;100000;10000000
33330;20;60;60000
33332;20;125;125000
33334;20;185;185000
29338;1;45000;5000000
29338;1;45000;0
29339;1;45000;5000000
29339;1;45000;0
29341;1;45000;5000000
29341;1;45000;0
29345;1;45000;5000000
29345;1;45000;0
13209;1;20000;20000000
21888;1;20000;20000000
21889;1;20000;20000000
21890;1;20000;20000000
22559;1;20000;20000000
33403;1;100000;100000000
33404;1;100000;100000000
33405;1;100000;100000000
33406;1;100000;100000000
33468;1;100000;10000000
33469;1;30000;15000000
33470;1;300000;20000000
33471;1;120000;30000000
33468;1;80000;5000000
33469;1;20000;10000000
33470;1;240000;15000000
33471;1;80000;20000000
33472;1;1000000;100000000
33472;1;800000;80000000
33473;1;600000;150000000
33473;1;400000;100000000
33678;1;3000;3000000
33817;1;20000;10000000
33816;1;80000;5000000
33819;1;80000;20000000
33818;1;240000;15000000
33821;1;400000;100000000
33820;1;800000;80000000
